"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_1374913777434";22;1;22063;1;563,6;1;1
"id_1342913774209";40;1;40080;2;690,4;1;1
"id_1323913772337";22;1;22026;1;654,5;1;1
"id_1338913773883";38;1;38006;1;559,9;1;1
"id_1334913773422";39;1;39114;2;570,1;1;1
"id_1308913770855";11;1;11037;2;676,1;1;1
"id_1303913770363";39;1;39107;3;557,4;1;1
"id_1369913776945";22;1;22064;1;600,9;1;1
"id_1369913776908";42;1;42021;1;616,6;1;1
"id_1385913178576";41;1;41004;5;660,1;1;1
"id_1382913178283";22;1;22051;1;622,5;1;1
"id_1359913175974";44;1;44021;3;695,5;2;1
"id_1352913175249";11;1;11081;1;689,8;2;1
"id_1350913175098";11;1;11027;2;678;1;1
"id_1377913177759";16;1;16030;3;627,8;1;1
"id_1349913174907";22;1;22088;1;560,55;1;1
"id_1347913174700";11;1;11070;1;709,85;1;1
"id_1327913172783";12;1;12039;1;746,6;1;1
"id_1302913170234";12;1;12039;1;819,1;1;1
"id_1306913170692";12;1;12058;1;792,95;1;1
"id_1367913176787";43;1;43018;2;681,45;1;1
"id_1363913176394";41;1;41044;1;508,8;1;1
"id_1393913479335";15;1;15071;2;669;1;1
"id_1353913475324";39;1;39105;1;596,95;1;1
"id_1356913475625";19;1;19086;1;570,3;1;1
"id_1377913477713";43;1;43001;3;705,4;1;1
"id_1345913474526";44;1;44036;1;601,9;1;1
"id_1333913473355";16;1;16070;2;638;1;1
"id_1301913470185";39;1;39103;2;592,3;1;1
"id_1301913470169";41;1;41044;1;553;1;1
"id_1303913470304";40;1;40070;1;700,85;1;1
"id_1300913470009";44;1;44018;1;591,9;1;1
"id_1369913476980";14;1;14083;1;644,9;1;1
"id_1362913476202";16;1;16011;2;618,8;1;1
"id_1381913278183";16;1;16056;1;617,3;2;1
"id_1384913278484";11;1;11042;1;708,2;1;1
"id_1382913278270";11;1;11029;1;690,2;1;1
"id_1398913279894";19;1;19021;1;561,15;2;1
"id_1351913275171";40;1;40070;4;707,5;1;1
"id_1351913275174";38;1;38005;2;645,85;1;1
"id_1360913376064";16;1;16034;2;625,5;1;1
"id_1384913078495";42;1;42024;2;633,4;1;1
"id_1319913071983";41;1;41009;1;588,7;1;1
"id_1604916870417";13;1;13046;2;523,8;1;1
"id_1622916972213";16;1;16080;2;615,4;1;1
"id_1623916172300";41;1;41028;1;617,1;1;1
"id_4889948878977";22;1;22023;1;626,05;1;1
"id_4895948879577";22;1;22023;1;593,2;1;1
"id_4871948877190";11;1;11017;1;623,7;2;1
"id_4811948871146";26;1;26058;1;666;2;1
"id_4838948873807";22;1;22055;1;539,2;1;1
"id_4891948979118";19;1;19085;1;689,2;2;1
"id_4893948979323";22;1;22021;1;630,5;1;1
"id_4879948977986";29;1;29067;2;598,5;1;1
"id_4877948977726";22;1;22064;1;502,55;1;1
"id_4800948970069";20;1;20086;1;621,6;1;1
"id_4845948574585";27;1;27040;1;647,5;1;1
"id_4808948570874";25;1;25037;2;602,2;1;1
"id_4857948775783";27;1;27043;1;491,7;1;1
"id_4856948775672";41;1;41128;1;544,4;2;1
"id_4840948774014";19;1;19060;1;604,2;1;1
"id_4808948770878";25;1;25043;1;575,2;1;1
"id_4808948770879";25;1;25014;1;487,95;1;1
"id_4806948770659";25;1;25043;1;582;1;1
"id_4868948776884";25;1;25064;3;658,6;1;1
"id_4868948776857";11;1;11069;1;706,65;1;1
"id_4875948177593";15;1;15020;1;683,3;1;1
"id_4874948177423";25;1;25030;1;553,4;1;1
"id_4846948174679";25;1;25020;1;620,4;1;1
"id_4895948479569";25;1;25015;1;574,2;1;1
"id_4877948477794";25;1;25034;2;486,85;1;1
"id_4874948477468";41;1;41134;1;673,1;1;1
"id_4843948474392";25;1;25070;1;641;1;1
"id_4828948472803";25;1;25012;2;548,1;1;1
"id_4826948472664";29;1;29072;1;607,9;1;1
"id_4888948278816";27;1;27080;8;548,3;1;1
"id_4859948275980";20;1;20096;1;614;1;1
"id_4842948274284";26;1;26098;3;520,5;1;1
"id_4801948270188";19;1;19065;1;524,2;1;1
"id_4802948270271";14;1;14034;1;607,4;1;1
"id_4863948276323";26;1;26038;1;568,1;1;1
"id_4886948378697";33;1;33030;1;521,9;1;1
"id_4898948379841";14;1;14082;2;606,55;1;1
"id_4879948377928";19;1;19031;1;598;1;1
"id_4839948373905";19;1;19068;1;577,9;1;1
"id_4884948078442";26;1;26034;1;532,3;1;1
"id_4886948078687";22;1;22097;1;589,3;2;1
"id_4898948079851";41;1;41072;1;547,4;1;1
