"ID_aux";"CODIGO_UNIV";"VIA";"CODIGO";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_4687946078734";22;1;2229;1;581,95;1
"id_3893938979383";22;1;2257;2;606,1;1
"id_3835938073517";22;1;2229;1;622,4;1
"id_2386923378614";22;1;2220;1;557,4;1
"id_1944919874481";22;1;2286;1;493,7;1
"id_3851938975151";22;1;2277;3;547;1
"id_3879938977950";22;1;2233;1;611;1
"id_3941939974196";22;1;2207;1;522,15;1
"id_2359923375903";22;1;2220;1;547;1
"id_3894938979447";22;1;2257;1;636,75;1
"id_3898938579812";26;1;2662;5;548;1
"id_3874938977433";22;1;2263;1;646,9;1
"id_3891938979130";22;1;2208;1;663,6;1
"id_2305923170545";22;1;2285;1;534,6;1
"id_3875938977575";22;1;2226;2;616,55;1
"id_2769927276955";22;1;2274;1;531;1
"id_3896938979620";22;1;2277;1;610,1;1
"id_3850938975072";22;1;2233;1;601,6;1
"id_3874938077461";22;1;2285;1;460,1;1
"id_3895938979587";22;1;2277;1;564,7;1
"id_3997939679795";22;1;2229;1;594,1;1
"id_2249922074993";22;1;2221;1;562,2;1
"id_3813938371331";22;1;2277;1;617,2;1
"id_4219942671951";22;1;2270;1;531,55;1
"id_2136921273615";22;1;2227;1;584,9;1
"id_0718907971857";22;1;2208;9;582,3;2
"id_3898938979816";22;1;2256;1;657,4;1
"id_2373923377346";22;1;2277;1;567,5;1
"id_3896938979616";22;1;2264;1;650,05;1
"id_3855938975514";22;1;2263;1;570,5;1
"id_3886938978698";22;1;2225;4;508,55;1
"id_3878938977860";22;1;2257;3;594,95;1
"id_3897938979704";18;1;1839;1;535,9;1
"id_3901939070134";22;1;2252;1;639,85;1
"id_3858938975851";18;1;1860;1;656,7;1
"id_2391923379106";22;1;2265;1;485,1;1
"id_2379923377986";22;1;2279;1;571,1;1
"id_2077920877730";22;1;2255;1;551,5;1
"id_3579935377914";22;1;2229;1;589,85;1
"id_8292582079253";22;1;2279;1;561,1;1
"id_3873938977333";22;1;2257;2;581,7;1
"id_3947939974718";27;1;2729;1;563,15;1
"id_3877938977723";22;1;2256;1;632,25;1
"id_3890938979050";22;1;2226;2;581,65;1
"id_2163921276384";22;1;2276;1;656,3;1
"id_3035930273581";22;1;2274;1;539,8;1
"id_3854938975402";22;1;2275;1;568,8;1
"id_3896938979647";22;1;2279;1;580,5;1
"id_3898938979858";22;1;2229;2;578,3;1
"id_3854938975442";22;1;2221;1;673,7;1
"id_3897938779767";22;1;2229;1;626,1;1
"id_3802938970262";22;1;2221;1;562,3;1
"id_3896938979657";22;1;2272;1;550,8;1
"id_2353923375307";22;1;2277;1;576,4;1
"id_8078580077879";22;1;2283;1;529,1;1
"id_2657926175724";22;1;2208;9;493,8;2
"id_3875938977525";22;1;2264;2;510,05;1
"id_3854938975472";22;1;2265;1;489,4;1
"id_3875938977524";22;1;2229;2;606,3;1
"id_3878938977892";22;1;2233;1;537,25;1
"id_4210942671031";22;1;2275;1;482,3;1
"id_2695926179580";14;1;1401;1;604,05;1
"id_4685946078585";22;1;2270;2;494,05;1
"id_3946939874636";19;1;1940;1;756,1;1
"id_8364983776420";22;1;2221;1;646,7;1
"id_2381923978124";11;1;1155;1;717,6;1
"id_2354923375433";11;1;1181;2;701,55;1
"id_2377923377724";11;1;1155;1;710,8;1
"id_3947939974711";22;1;2277;1;660,7;1
"id_3856938975655";22;1;2208;1;484,3;1
"id_2357923375777";15;1;1507;1;715,35;1
"id_3910939971087";19;1;1920;3;602,1;1
"id_2527925572712";22;1;2205;1;509,85;1
"id_3890938979062";22;1;2220;1;567;1
"id_3874938977480";22;1;2257;1;607,7;1
"id_2048920374842";22;1;2220;1;591,5;1
"id_3479934477922";23;1;2312;2;545,65;1
"id_3916939971626";22;1;2221;1;551,4;1
