"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_9801598070133";"50";50121;1;3;598,4;1;1
"id_9801598070130";"12";12019;1;1;643,6;1;1
"id_9801598070109";"14";14099;1;1;602,5;1;1
"id_9801598070103";"13";13024;1;1;673,75;1;1
"id_9801598070168";"29";29018;1;1;537,7;1;1
"id_9804598070488";"16";16048;1;1;757,6;1;1
"id_9804598070485";"15";15312;1;2;616,3;1;1
"id_9804598070481";"12";12004;1;1;726,15;1;1
"id_9804598070483";"15";15300;1;2;699,9;1;1
"id_9804598070498";"44";44027;1;1;594,25;1;1
"id_9804598070495";"16";16055;1;1;623,2;1;1
"id_9804598070497";"13";13030;1;1;557,7;1;1
"id_9804598070454";"14";14002;1;1;620,3;1;1
"id_9804598070453";"44";44019;1;3;770,05;1;1
"id_9804598070456";"19";19086;1;1;556,3;1;1
"id_9804598070478";"15";15160;1;1;680,1;1;1
"id_9804598070470";"16";16035;1;2;684,7;1;1
"id_9804598070415";"22";22021;1;1;647,3;1;1
"id_9804598070449";"14";14007;1;1;657,2;1;1
"id_9804598070445";"41";41127;1;11;564,65;1;2
"id_9804598070444";"50";50927;1;1;632,95;1;1
"id_9804598070440";"12";12052;1;1;620;1;1
"id_9804598070427";"53";53106;1;1;571,8;1;1
"id_9804598070422";"25";25065;1;1;497,9;1;1
"id_9804598070426";"13";13102;1;1;628;1;1
"id_9804598070435";"34";34029;1;1;594,05;1;1
"id_9804598070432";"15";15160;3;1;857,46;1;1
"id_9804598070407";"41";41043;1;1;653,2;1;1
"id_9804598070401";"41";41168;1;4;609,7;1;1
"id_9804598070400";"39";39112;1;4;612,7;1;1
"id_9804598070468";"35";35006;2;2;593,5;1;4
"id_9804598070460";"50";50125;1;2;738,1;1;1
"id_9802598070288";"17";17029;1;1;571,95;1;1
"id_9802598070287";"39";39133;1;1;563,4;1;1
"id_9802598070282";"35";35006;1;5;605,6;1;1
"id_9802598070280";"13";13075;1;1;588,85;1;1
"id_9802598070286";"44";44026;1;2;568,9;1;1
"id_9802598070298";"15";15171;1;1;716,1;1;1
"id_9802598070293";"38";38009;1;1;569,1;1;1
"id_9802598070290";"13";13019;1;1;589,75;1;1
"id_9802598070258";"50";50832;1;1;561;1;1
"id_9802598070259";"42";42002;1;1;763,4;1;1
"id_9802598070253";"41";41091;1;1;511,8;1;1
"id_9802598070274";"18";18060;1;1;667,6;1;1
"id_9802598070272";"22";22108;1;3;564,1;1;1
"id_9802598070218";"41";41128;1;1;538,85;1;1
"id_9802598070216";"15";15141;1;1;636,5;1;1
"id_9802598070241";"43";43013;1;1;754,8;1;1
"id_9802598070242";"19";19022;1;1;690,3;1;1
"id_9802598070243";"24";24040;1;1;585,75;1;1
"id_9802598070228";"13";13086;1;3;778,7;1;1
"id_9802598070225";"50";50225;1;1;740,3;1;1
"id_9802598070227";"11";11055;1;1;726,9;1;1
"id_9802598070221";"35";35056;1;4;548;1;2
"id_9802598070226";"12";12019;1;1;638,85;1;1
"id_9802598070239";"40";40040;1;1;579,7;1;1
"id_9802598070200";"16";16103;1;2;612,9;1;1
"id_9802598070267";"51";51151;1;8;567,35;1;2
"id_9802598070263";"40";40001;1;3;524,9;1;1
"id_9803598070388";"16";16080;1;1;655,9;1;1
"id_9803598070395";"41";41021;1;2;570,8;1;1
"id_9803598070391";"41";41067;1;1;556,4;1;1
"id_9803598070394";"18";18060;1;1;607,6;1;1
"id_9803598070392";"42";42002;1;1;685,9;1;1
"id_9803598070396";"38";38003;1;1;599,9;1;1
"id_9803598070351";"18";18065;1;1;636,8;1;1
"id_9803598070354";"11";11070;1;1;661,85;1;1
"id_9803598070375";"15";15271;1;3;636,9;1;1
"id_9803598070374";"36";36030;1;2;635,3;1;1
"id_9803598070318";"49";49006;1;1;657,45;1;1
"id_9803598070315";"18";18061;1;1;640,5;1;1
"id_9803598070347";"16";16101;1;1;684,2;1;1
"id_9803598070324";"14";14064;1;1;608,1;1;1
"id_9803598070335";"34";34038;1;3;598,8;1;1
"id_9803598070337";"17";17822;1;1;678,7;1;1
"id_9803598070330";"11";11022;1;1;678,8;1;1
"id_9803598070336";"17";17030;1;2;612,9;1;1
"id_9803598070365";"16";16030;1;1;666,1;1;1
"id_9800598070086";"50";50919;1;5;656,85;1;1
"id_9800598070096";"36";36079;1;1;631,2;1;1
"id_9800598070077";"49";49001;1;4;613,6;1;1
"id_9800598070074";"43";43010;1;2;626,1;1;1
"id_9800598070076";"18";18073;1;1;560,1;1;1
"id_9800598070045";"49";49108;1;2;579,45;1;1
"id_9800598070047";"11";11078;1;2;698,55;1;1
"id_9800598070040";"27";27020;1;1;662;1;1
"id_9800598070024";"19";19090;1;1;699,2;1;1
"id_9800598070020";"29";29059;1;1;633,6;1;1
"id_9800598070032";"22";22094;1;1;628;1;1
"id_9800598070009";"42";42001;1;1;657,8;1;1
"id_9800598070005";"11";11001;1;2;668;1;1
"id_9800598070000";"43";43007;1;3;614;1;1
"id_9800598070061";"49";49311;1;1;525,75;1;1
"id_9800598070063";"39";39414;1;2;642,6;1;1
"id_9806598070685";"12";12028;1;2;709,45;1;1
"id_9806598070687";"39";39137;1;1;550,65;1;1
"id_9806598070684";"50";50133;1;5;562,6;1;1
"id_9806598070695";"14";14091;1;1;614,2;1;1
"id_9806598070697";"43";43012;1;2;692,7;1;1
"id_9806598070691";"17";17823;1;1;571,1;1;1
"id_9806598070692";"40";40010;1;1;654,85;1;1
"id_9806598070650";"41";41063;1;1;616,1;1;1
"id_9806598070656";"40";40010;1;1;544,5;1;1
"id_9806598070679";"37";37011;1;1;707,7;1;1
"id_9806598070675";"15";15140;1;1;684;1;1
"id_9806598070677";"25";25002;1;1;629,75;1;1
"id_9806598070671";"12";12038;1;1;673;1;1
"id_9806598070617";"11";11055;1;1;749,9;1;1
"id_9806598070613";"41";41027;1;1;608,8;1;1
"id_9806598070610";"49";49113;1;4;537,35;1;1
"id_9806598070647";"29";29020;1;2;702,7;1;1
"id_9806598070628";"13";13008;1;1;590,1;1;1
"id_9806598070627";"24";24070;1;11;452,95;1;2
"id_9806598070622";"13";13024;2;1;646,1;1;4
"id_9806598070639";"21";21081;1;1;597,4;1;1
"id_9806598070635";"43";43012;1;1;652,9;1;1
"id_9806598070605";"17";17028;1;10;718,4;1;1
"id_9806598070602";"17";17014;1;1;730,5;1;1
"id_9806598070667";"51";51150;1;10;526,35;1;1
"id_9806598070661";"12";12028;1;1;650,8;1;1
"id_9806598070660";"15";15340;1;2;661,8;1;1
"id_9806598070666";"41";41129;1;1;557,3;1;1
"id_9868598076881";"49";49010;1;1;533,15;1;1
"id_9868598076899";"22";22029;1;1;642,1;1;1
"id_9868598076892";"45";45020;1;1;539,85;1;1
"id_9868598076893";"12";12028;1;1;635,7;1;1
"id_9868598076858";"53";53307;1;1;602,45;1;1
"id_9868598076851";"37";37095;1;1;548,85;1;1
"id_9868598076854";"41";41071;1;1;607,9;1;1
"id_9868598076879";"42";42122;1;1;641;1;1
"id_9868598076873";"13";13049;1;1;731,95;1;1
"id_9868598076818";"16";16034;1;1;655,7;1;1
"id_9868598076817";"15";15271;1;1;599,9;1;1
"id_9868598076812";"16";16005;1;1;729,25;1;1
"id_9868598076844";"21";21030;1;1;616;1;1
"id_9868598076842";"18";18074;1;2;695,6;1;1
"id_9868598076846";"16";16098;1;1;670,3;1;1
"id_9868598076832";"50";50225;1;3;730,1;1;1
"id_9868598076803";"15";15435;1;1;596,5;1;1
"id_9868598076868";"35";35069;1;1;615,3;1;1
"id_9868598076865";"41";41159;1;3;579,1;1;1
"id_9868598076861";"15";15100;1;1;639;1;1
"id_9868598076864";"41";41066;1;1;506,6;1;1
"id_9868598076860";"15";15170;1;1;700,6;1;1
"id_9868598076866";"30";30002;1;3;703,25;1;1
"id_9869598076981";"47";47302;2;1;724,4;1;4
"id_9869598076983";"19";19022;1;1;565;1;1
"id_9869598076986";"15";15130;1;1;641,9;1;1
"id_9869598076998";"17";17008;1;1;644,4;1;1
"id_9869598076999";"16";16058;1;1;616,5;1;1
"id_9869598076994";"44";44043;1;1;640,4;1;1
"id_9869598076996";"38";38080;1;2;541,3;1;1
"id_9869598076951";"20";20071;1;1;606,25;1;1
"id_9869598076973";"14";14002;1;3;605,8;1;1
"id_9869598076910";"46";46103;1;1;626,2;1;8
"id_9869598076945";"23";23073;1;1;547,9;1;1
"id_9869598076946";"41";41046;1;2;524,9;1;1
"id_9869598076928";"13";13024;1;1;657,15;1;1
"id_9869598076925";"17";17052;1;1;515,9;1;1
"id_9869598076931";"41";41126;1;3;583,4;1;1
"id_9869598076936";"19";19068;1;1;656,45;1;1
"id_9869598076907";"22";22052;1;1;655,7;1;1
"id_9869598076969";"13";13007;3;3;800,6;1;1
"id_9869598076967";"30";30035;1;1;659,75;1;1
"id_9869598076964";"15";15330;1;1;646,9;1;1
"id_9865598076588";"37";37041;1;5;488,5;1;1
"id_9865598076595";"44";44031;1;1;631,1;1;1
"id_9865598076592";"27";27004;1;1;660,5;1;1
"id_9865598076593";"52";52446;1;1;505,1;1;1
"id_9865598076590";"12";12018;1;1;652,3;1;1
"id_9865598076555";"42";42001;1;1;658,9;1;1
"id_9865598076557";"55";55023;1;1;474,3;1;1
"id_9865598076575";"39";39114;1;2;582,9;1;1
"id_9865598076576";"18";18040;1;1;549,1;1;1
"id_9865598076519";"12";12027;1;2;723,6;1;1
"id_9865598076516";"13";13102;1;1;633,1;1;1
"id_9865598076522";"11";11072;1;1;615,25;1;1
"id_9865598076526";"27";27023;1;1;549,8;1;1
"id_9865598076537";"33";33005;1;1;673,1;1;1
"id_9865598076501";"26";26010;1;1;531,1;1;1
"id_9865598076500";"46";46305;1;3;620,55;1;1
"id_9865598076569";"15";15271;1;4;634,4;1;1
"id_9865598076563";"14";14032;1;1;507,8;1;1
"id_9867598076788";"24";24011;1;1;592,5;1;1
"id_9867598076787";"11";11045;1;1;721,1;1;1
"id_9867598076792";"13";13087;1;1;686,3;1;1
"id_9867598076793";"13";13072;1;1;680,35;1;1
"id_9867598076753";"14";14066;1;2;565,5;1;2
"id_9867598076773";"18";18066;1;1;534,1;1;1
"id_9867598076776";"13";13012;1;1;674,6;1;1
"id_9867598076711";"22";22007;1;1;501,6;1;1
"id_9867598076713";"49";49309;1;1;505;1;1
"id_9867598076746";"41";41071;1;2;566,6;1;1
"id_9867598076728";"13";13026;1;1;609,6;1;1
"id_9867598076725";"18";18084;1;1;526,6;1;1
"id_9867598076727";"24";24095;1;5;474,65;1;2
"id_9867598076724";"12";12022;1;1;685;1;1
"id_9867598076723";"41";41032;1;1;600,5;2;1
"id_9867598076738";"34";34006;1;1;648,55;1;1
"id_9867598076731";"19";19020;1;3;590,9;1;1
"id_9867598076730";"38";38080;1;1;599,4;1;1
"id_9867598076736";"29";29001;1;1;708;1;1
"id_9867598076707";"11";11081;1;4;630;1;1
"id_9867598076700";"15";15150;1;1;689,7;1;1
"id_9867598076768";"16";16057;1;1;692,2;1;1
"id_9861598076186";"11";11078;1;2;694,25;1;1
"id_9861598076199";"53";53305;1;5;618,5;1;1
"id_9861598076197";"39";39403;1;1;566,2;1;1
"id_9861598076191";"13";13105;1;1;723,85;1;1
"id_9861598076175";"43";43001;1;2;754,5;1;1
"id_9861598076173";"15";15140;1;2;667,2;1;1
"id_9861598076170";"35";35006;1;2;611,55;1;1
"id_9861598076117";"34";34041;1;1;689,25;1;1
"id_9861598076110";"16";16106;1;1;606,6;1;1
"id_9861598076148";"39";39129;1;2;599,4;1;1
"id_9861598076129";"23";23077;1;1;606,8;1;1
"id_9861598076125";"18";18054;1;2;631,8;1;1
"id_9861598076121";"18";18066;1;1;648,7;1;1
"id_9861598076120";"37";37018;1;1;634,2;1;1
"id_9861598076137";"11";11027;1;1;693,8;1;1
"id_9861598076133";"50";50928;1;1;529,4;1;1
"id_9861598076136";"19";19080;1;1;679;1;1
"id_9861598076109";"11";11084;1;1;648,3;1;1
"id_9861598076107";"50";50125;1;1;744,9;1;1
"id_9861598076101";"49";49011;1;2;514,2;1;1
"id_9861598076100";"17";17036;1;1;594,8;1;1
"id_9861598076106";"19";19030;1;1;678,4;1;1
"id_9861598076167";"16";16100;1;1;674,2;1;1
"id_9861598076164";"19";19076;1;5;628,7;1;1
"id_9861598076162";"50";50125;1;1;762,3;1;1
"id_9864598076488";"51";51230;1;2;565,4;1;1
"id_9864598076489";"17";17014;1;1;655,1;1;1
"id_9864598076498";"42";42001;1;1;641;1;1
"id_9864598076491";"11";11068;1;2;678,35;1;1
"id_9864598076492";"35";35004;1;3;631,9;1;1
"id_9864598076451";"42";42021;1;1;634,7;1;1
"id_9864598076477";"15";15303;1;5;680,5;1;1
"id_9864598076473";"17";17836;1;1;609,4;1;1
"id_9864598076417";"23";23075;1;1;569,6;1;1
"id_9864598076410";"21";21032;1;1;548;1;1
"id_9864598076416";"29";29030;1;1;707,9;1;1
"id_9864598076445";"40";40074;1;3;613,15;1;1
"id_9864598076447";"12";12062;1;1;616,55;1;1
"id_9864598076444";"50";50928;1;1;558,2;1;1
"id_9864598076420";"11";11020;1;1;600,1;1;1
"id_9864598076426";"29";29030;1;1;715,2;1;1
"id_9864598076435";"22";22080;1;1;655,5;1;1
"id_9864598076437";"50";50930;1;1;575,4;1;1
"id_9864598076432";"16";16052;1;2;643,5;1;1
"id_9864598076409";"36";36030;1;1;717;1;1
"id_9864598076401";"47";47301;1;1;584,8;1;1
"id_9864598076468";"41";41021;1;1;551,9;1;1
"id_9864598076462";"24";24086;1;1;589,8;1;1
"id_9862598076286";"55";55008;1;1;541,3;1;1
"id_9862598076299";"49";49110;1;3;592,65;1;1
"id_9862598076293";"16";16004;2;2;667,85;1;4
"id_9862598076290";"29";29080;3;1;831,138;1;1
"id_9862598076296";"36";36029;3;11;753,494;1;2
"id_9862598076251";"55";55061;1;1;508,6;1;1
"id_9862598076252";"36";36030;1;2;585,5;1;1
"id_9862598076279";"50";50225;1;1;766,2;1;1
"id_9862598076272";"18";18068;1;2;614,2;1;1
"id_9862598076270";"44";44001;1;1;626,2;1;1
"id_9862598076215";"50";50121;1;1;612;1;1
"id_9862598076217";"39";39120;1;1;580,8;1;1
"id_9862598076212";"11";11045;1;1;747,65;1;1
"id_9862598076213";"11";11045;2;1;716,9;1;4
"id_9862598076216";"25";25017;1;2;502,8;1;1
"id_9862598076244";"26";26025;1;4;613,2;1;1
"id_9862598076242";"30";30076;1;1;636,75;1;1
"id_9862598076229";"13";13062;1;2;707,8;1;1
"id_9862598076227";"42";42022;1;1;789,5;1;1
"id_9862598076224";"47";47201;1;1;604,35;1;1
"id_9862598076222";"41";41063;1;4;706,15;1;1
"id_9862598076223";"38";38172;1;1;615,45;1;1
"id_9862598076200";"39";39419;1;3;584,4;1;1
"id_9862598076260";"38";38004;1;2;641,5;1;1
"id_9863598076385";"39";39419;1;1;531,3;1;1
"id_9863598076391";"38";38174;1;1;559,4;1;1
"id_9863598076394";"14";14095;1;1;714,6;1;1
"id_9863598076396";"30";30085;1;1;669,8;1;1
"id_9863598076359";"20";20086;1;1;548,7;1;1
"id_9863598076350";"43";43010;1;2;672,4;1;1
"id_9863598076378";"13";13069;1;1;676,6;1;1
"id_9863598076375";"44";44037;1;1;609,2;1;1
"id_9863598076371";"11";11078;1;4;707,45;1;1
"id_9863598076315";"17";17831;1;1;526,85;1;1
"id_9863598076314";"17";17004;1;1;684,5;1;1
"id_9863598076347";"34";34003;1;1;634,8;1;1
"id_9863598076341";"53";53303;1;1;579,1;1;1
"id_9863598076344";"49";49109;1;1;555;1;1
"id_9863598076325";"41";41009;1;3;493,1;1;1
"id_9863598076322";"42";42001;1;2;675,3;1;1
"id_9863598076335";"41";41026;1;1;650,1;1;1
"id_9863598076337";"15";15312;1;1;674,2;1;1
"id_9863598076336";"32";32011;3;1;886,136;1;1
"id_9863598076308";"32";32162;1;4;451,6;1;1
"id_9863598076305";"36";36012;1;1;620,9;1;1
"id_9863598076301";"13";13029;1;1;648,85;1;1
"id_9863598076367";"44";44010;1;1;525,3;1;1
"id_9863598076361";"13";13086;1;1;780,1;1;1
"id_9860598076088";"41";41028;1;1;450,8;1;1
"id_9860598076082";"39";39130;1;2;501,5;1;1
"id_9860598076080";"11";11045;1;1;720,8;1;1
"id_9860598076098";"16";16030;3;1;827,5;1;1
"id_9860598076099";"55";55008;1;1;610,1;1;1
"id_9860598076097";"42";42003;1;2;633,2;1;1
"id_9860598076091";"34";34079;1;1;630,75;1;1
"id_9860598076051";"11";11087;1;3;642,9;1;1
"id_9860598076052";"41";41004;1;1;686,2;1;1
"id_9860598076077";"53";53403;2;1;533,35;1;4
"id_9860598076013";"17";17822;1;1;650;1;1
"id_9860598076048";"49";49211;1;2;558,1;1;1
"id_9860598076045";"16";16011;1;1;599,3;1;1
"id_9860598076044";"15";15462;1;2;592,4;1;1
"id_9860598076040";"12";12052;1;1;692,8;1;1
"id_9860598076029";"44";44007;1;1;603,6;1;1
"id_9860598076027";"15";15150;1;1;658,9;1;1
"id_9860598076023";"11";11526;1;2;678,2;1;1
"id_9860598076031";"17";17079;1;1;656,7;1;1
"id_9860598076032";"35";35059;1;1;508,4;1;1
"id_9860598076005";"12";12005;1;1;661,3;1;1
"id_9860598076000";"42";42003;1;1;621,1;1;1
"id_9860598076067";"15";15340;2;1;604,8;1;4
"id_9860598076061";"15";15360;1;2;668,9;1;1
"id_9860598076063";"36";36030;1;2;622,1;1;1
"id_9860598076060";"46";46303;1;2;675,15;1;1
"id_9866598076685";"49";49104;1;6;487,05;1;1
"id_9866598076699";"11";11084;1;4;650;1;1
"id_9866598076691";"40";40010;1;1;506,25;1;1
"id_9866598076657";"15";15171;1;3;606,1;1;1
"id_9866598076654";"44";44036;1;1;731,45;1;1
"id_9866598076652";"34";34060;1;1;703,35;1;1
"id_9866598076653";"12";12021;1;1;806,2;1;1
"id_9866598076675";"39";39128;1;1;521,2;1;1
"id_9866598076670";"42";42023;1;2;637;1;1
"id_9866598076676";"49";49222;1;1;491,85;1;1
"id_9866598076615";"12";12046;1;1;743,85;1;1
"id_9866598076610";"16";16003;1;1;685,75;1;1
"id_9866598076648";"50";50126;1;1;621,7;1;1
"id_9866598076644";"11";11083;1;2;788,7;1;1
"id_9866598076642";"41";41060;1;5;585,3;1;1
"id_9866598076628";"42";42001;1;1;636,2;1;1
"id_9866598076625";"44";44016;1;3;680,1;1;1
"id_9866598076620";"50";50131;1;1;668;1;1
"id_9866598076635";"16";16030;1;3;693,9;1;1
"id_9866598076637";"55";55009;1;1;402,1;1;1
"id_9866598076634";"12";12004;1;1;700,65;1;1
"id_9866598076633";"21";21024;1;1;543,1;1;1
"id_9866598076630";"11";11055;1;1;711,65;1;1
"id_9866598076608";"53";53305;1;3;621,35;1;1
"id_9866598076602";"14";14033;1;1;606,65;1;1
"id_9866598076663";"49";49016;1;2;575,25;1;1
"id_9888598678889";"12";12035;1;1;670,2;1;1
"id_9888598678886";"11";11042;1;2;700,8;1;1
"id_9888598678897";"40";40043;1;1;552,5;1;1
"id_9888598678890";"12";12097;1;1;564,8;1;1
"id_9888598678859";"42";42002;1;1;681,7;1;1
"id_9888598678853";"22";22077;1;1;605,15;1;1
"id_9888598678818";"13";13042;1;1;591,3;1;1
"id_9888598678815";"41";41138;1;1;601,5;1;1
"id_9888598678849";"55";55089;1;11;549,8;1;2
"id_9888598678845";"18";18084;1;1;598,3;1;1
"id_9888598678847";"15";15111;1;2;691,4;1;1
"id_9888598678841";"41";41031;1;1;548,1;1;1
"id_9888598678844";"12";12028;1;1;610,75;1;1
"id_9888598678828";"17";17013;1;2;766,95;1;1
"id_9888598678827";"18";18067;1;1;731,3;1;1
"id_9888598678834";"50";50810;1;1;558,9;1;1
"id_9888598678832";"16";16003;1;4;744,35;1;1
"id_9888598678833";"50";50919;1;1;699,8;1;1
"id_9888598678805";"37";37035;1;1;608,35;1;1
"id_9888598678865";"55";55093;1;1;502,55;1;8
"id_9888598678867";"11";11078;1;1;668,85;1;1
"id_9888598678860";"50";50119;1;7;548,4;1;1
"id_9888598678866";"11";11060;1;1;703,85;1;1
"id_9889598678983";"41";41066;1;1;534,3;1;1
"id_9889598678997";"27";27005;1;1;589,1;1;1
"id_9889598678992";"24";24033;1;1;705,6;1;1
"id_9889598678951";"11";11060;1;1;765,15;1;1
"id_9889598678975";"41";41096;1;1;642,1;1;1
"id_9889598678919";"11";11055;1;1;747,8;1;1
"id_9889598678915";"11";11045;1;2;739,5;1;1
"id_9889598678911";"50";50131;1;1;528,4;1;1
"id_9889598678912";"14";14032;1;1;595,2;1;1
"id_9889598678947";"19";19043;1;1;648,25;1;1
"id_9889598678944";"13";13055;1;1;691,45;1;1
"id_9889598678925";"30";30064;1;1;631,65;1;1
"id_9889598678923";"11";11045;1;1;764,95;1;1
"id_9889598678908";"19";19049;1;4;709,85;1;1
"id_9885598678587";"53";53110;1;1;539,8;1;1
"id_9885598678584";"22";22026;2;1;581,8;1;4
"id_9885598678593";"36";36066;1;1;662,8;1;1
"id_9885598678557";"16";16055;1;2;621,6;1;1
"id_9885598678552";"17";17838;1;1;624,65;1;1
"id_9885598678553";"30";30086;1;1;661,6;1;1
"id_9885598678577";"50";50121;1;4;701,55;1;1
"id_9885598678574";"17";17078;1;1;519,6;1;1
"id_9885598678518";"41";41163;1;2;501,2;1;1
"id_9885598678510";"23";23077;1;1;660,1;1;1
"id_9885598678547";"15";15300;1;3;710,9;1;1
"id_9885598678541";"42";42001;1;3;665,8;1;1
"id_9885598678534";"15";15180;1;1;595,9;1;1
"id_9885598678509";"11";11061;1;1;626,2;1;1
"id_9885598678504";"12";12007;1;1;742,37;1;1
"id_9885598678565";"51";51230;1;3;582,8;1;1
"id_9885598678562";"12";12027;1;3;776,9;1;1
"id_9887598678798";"22";22058;1;1;629,8;1;1
"id_9887598678792";"32";32005;3;1;692,252;1;1
"id_9887598678759";"25";25021;1;1;610,1;1;1
"id_9887598678755";"11";11029;1;1;677,45;1;1
"id_9887598678774";"19";19091;1;2;579,1;1;1
"id_9887598678770";"37";37065;1;1;543;1;1
"id_9887598678719";"11";11045;1;1;756,65;1;1
"id_9887598678712";"19";19005;1;2;588,6;1;1
"id_9887598678743";"15";15111;1;1;780,7;1;1
"id_9887598678729";"46";46104;1;1;564,55;1;8
"id_9887598678725";"18";18083;1;1;683,2;1;1
"id_9887598678737";"17";17014;1;1;692,85;1;1
"id_9887598678734";"42";42011;1;1;608,5;1;1
"id_9887598678730";"50";50108;1;1;577,3;1;1
"id_9887598678705";"41";41078;1;1;664,2;1;1
"id_9887598678701";"11";11078;1;3;702,15;1;1
"id_9887598678700";"15";15150;1;1;655,3;1;1
"id_9887598678762";"35";35002;1;5;711,4;1;1
"id_9887598678766";"41";41118;1;5;537,9;1;1
"id_9881598678182";"15";15300;1;3;687,3;1;1
"id_9881598678157";"39";39111;1;1;610,9;1;1
"id_9881598678153";"34";34068;1;1;651,35;1;1
"id_9881598678150";"36";36010;1;1;685,15;1;1
"id_9881598678178";"49";49203;1;2;527,4;1;1
"id_9881598678171";"15";15300;1;2;704,7;1;1
"id_9881598678172";"19";19060;1;1;638,1;1;1
"id_9881598678176";"15";15171;1;2;598,1;1;1
"id_9881598678115";"49";49203;1;1;517,3;1;1
"id_9881598678117";"16";16036;1;1;619,9;1;1
"id_9881598678112";"18";18040;1;1;547,4;1;1
"id_9881598678110";"11";11069;3;1;919,734;1;1
"id_9881598678148";"50";50928;1;1;698,8;1;1
"id_9881598678145";"33";33061;1;1;625,6;1;1
"id_9881598678147";"17";17014;1;1;644,65;1;1
"id_9881598678143";"22";22080;1;1;600,3;1;1
"id_9881598678129";"41";41109;1;4;489,4;1;1
"id_9881598678122";"26";26092;1;1;744,8;1;1
"id_9881598678123";"12";12038;1;1;617,1;1;1
"id_9881598678126";"13";13058;1;1;650,85;1;1
"id_9881598678139";"50";50108;1;1;577,2;1;1
"id_9881598678105";"41";41031;1;1;504,9;1;1
"id_9881598678102";"42";42001;1;1;655,2;1;1
"id_9881598678166";"38";38003;1;5;620,5;1;1
"id_9884598678487";"22";22073;1;5;651,35;1;1
"id_9884598678486";"41";41066;1;1;540;1;1
"id_9884598678496";"42";42002;1;3;723,4;1;1
"id_9884598678453";"23";23048;1;1;663,8;1;1
"id_9884598678450";"29";29001;1;1;695,5;1;1
"id_9884598678410";"13";13049;1;1;690,25;1;1
"id_9884598678447";"49";49110;1;6;502,05;1;1
"id_9884598678446";"14";14091;1;1;548,5;1;1
"id_9884598678429";"18";18054;1;1;644,5;1;1
"id_9884598678421";"11";11055;1;1;697,3;1;1
"id_9884598678426";"41";41045;1;3;565,4;1;1
"id_9884598678439";"45";45009;1;3;604,8;1;1
"id_9884598678434";"12";12018;1;1;677,6;1;1
"id_9884598678432";"12";12055;1;1;729,3;1;1
"id_9884598678433";"13";13069;1;1;679,9;1;1
"id_9884598678407";"44";44026;1;3;608,9;1;2
"id_9884598678401";"14";14062;1;2;569,4;1;1
"id_9884598678466";"50";50925;1;6;743,5;1;1
"id_9882598678287";"11";11045;1;1;748,05;1;1
"id_9882598678251";"16";16009;1;1;699,25;1;1
"id_9882598678253";"50";50102;1;3;610,5;1;1
"id_9882598678250";"16";16007;1;2;666,95;1;1
"id_9882598678256";"53";53301;1;1;600,75;1;1
"id_9882598678275";"12";12008;1;1;649,7;1;1
"id_9882598678274";"11";11055;1;1;704,35;1;1
"id_9882598678214";"12";12030;1;1;637,45;1;1
"id_9882598678243";"53";53309;1;1;531;1;1
"id_9882598678246";"35";35041;1;1;537,4;1;1
"id_9882598678225";"11";11040;1;1;630,3;1;1
"id_9882598678222";"19";19062;1;1;685,3;1;1
"id_9882598678208";"15";15312;1;3;645,3;1;1
"id_9882598678205";"39";39411;1;4;731,3;1;1
"id_9882598678207";"11";11083;1;1;784;1;1
"id_9882598678206";"15";15380;1;1;642;1;1
"id_9883598678384";"34";34052;1;2;675,3;1;1
"id_9883598678398";"19";19095;1;1;534;1;1
"id_9883598678391";"13";13055;3;1;839,27;1;1
"id_9883598678353";"36";36079;1;1;575,3;1;1
"id_9883598678375";"53";53302;1;1;530;1;1
"id_9883598678371";"17";17079;1;2;572,4;1;1
"id_9883598678310";"36";36061;1;1;641,6;1;1
"id_9883598678349";"33";33078;1;1;792,8;1;1
"id_9883598678343";"13";13025;1;1;570,2;1;1
"id_9883598678346";"36";36020;1;1;755,6;1;1
"id_9883598678339";"25";25070;1;1;647,4;1;1
"id_9883598678335";"43";43013;1;1;685,9;1;1
"id_9883598678332";"16";16101;1;4;687,25;1;1
"id_9883598678330";"12";12027;1;2;746,25;1;1
"id_9883598678336";"51";51130;1;2;604,7;1;1
"id_9883598678308";"13";13062;1;1;677,15;1;1
"id_9883598678301";"17";17807;1;11;599,5;1;2
"id_9883598678302";"34";34086;1;1;703,65;1;1
"id_9883598678303";"11";11078;1;2;679,75;1;1
"id_9883598678306";"36";36077;1;3;606,8;1;1
"id_9883598678368";"18";18089;1;1;672,3;1;1
"id_9883598678364";"42";42001;1;1;725,3;1;1
"id_9883598678362";"23";23074;1;1;693,4;1;1
"id_9883598678363";"11";11042;1;1;710,3;1;1
"id_9880598678089";"11";11037;1;3;665,3;1;1
"id_9880598678087";"15";15412;1;2;566,7;1;1
"id_9880598678084";"50";50810;1;4;549,7;1;1
"id_9880598678082";"55";55035;1;3;533,6;1;1
"id_9880598678094";"39";39414;1;2;643,3;1;1
"id_9880598678057";"39";39119;1;2;668,1;1;1
"id_9880598678052";"12";12027;1;2;704,75;1;1
"id_9880598678073";"14";14006;1;3;556,2;1;1
"id_9880598678070";"16";16092;3;1;926,796;1;1
"id_9880598678076";"42";42003;1;1;614,3;1;1
